point_id,created_at,user_id,point_delta,reason,campaign_id
p_00054549,2025-01-03 22:26:02,u_008404,5,steps_reward,step_promo_default
p_00037384,2025-01-03 22:26:02,u_005758,3,steps_reward,step_promo_default
p_00090528,2025-01-03 22:26:03,u_013972,3,steps_reward,step_promo_default
p_00078798,2025-01-03 22:26:09,u_012173,5,steps_reward,step_promo_default
p_00034142,2025-01-03 22:26:24,u_005260,5,steps_reward,step_promo_default
p_00033751,2025-01-03 22:26:25,u_005205,3,steps_reward,step_promo_default
p_00097095,2025-01-03 22:26:27,u_014994,5,steps_reward,step_promo_default
p_00106852,2025-01-03 22:26:35,u_013865,5,ad_reward,ad_watch_bonus
p_00108029,2025-01-03 22:26:38,u_014508,3,ad_reward,ad_watch_bonus
p_00105753,2025-01-03 22:26:39,u_003784,7,ad_reward,ad_watch_bonus
p_00005374,2025-01-03 22:26:39,u_000844,4,steps_reward,step_promo_default
p_00097256,2025-01-03 22:26:45,u_009068,12,ad_reward,ad_watch_bonus
p_00021575,2025-01-03 22:26:48,u_003335,-1,steps_reward,step_promo_default
p_00082110,2025-01-03 22:26:55,u_012691,6,steps_reward,step_promo_default
p_00073825,2025-01-03 22:26:56,u_011405,3,steps_reward,step_promo_default
p_00098477,2025-01-03 22:27:02,u_008599,3,ad_reward,ad_watch_bonus
p_00049907,2025-01-03 22:27:08,u_007690,5,steps_reward,step_promo_default
p_00031941,2025-01-03 22:27:29,u_004939,3,steps_reward,step_promo_default
p_00004269,2025-01-03 22:27:31,u_000670,2,steps_reward,step_promo_default
p_00049044,2025-01-03 22:27:32,u_007558,-1,steps_reward,step_promo_default
p_00001662,2025-01-03 22:27:36,u_000271,-1,steps_reward,step_promo_default
p_00018355,2025-01-03 22:27:43,u_002840,5,steps_reward,step_promo_default
p_00058770,2025-01-03 22:27:45,u_009076,-1,steps_reward,step_promo_default
p_00025461,2025-01-03 22:27:54,u_003949,5,steps_reward,step_promo_default
p_00018400,2025-01-03 22:27:54,u_002848,2,steps_reward,step_promo_default
p_00082015,2025-01-03 22:27:55,u_012675,3,steps_reward,step_promo_default
p_00045654,2025-01-03 22:27:58,u_007035,10,steps_reward,step_promo_default
p_00088114,2025-01-03 22:28:02,u_013617,3,steps_reward,step_promo_default
p_00050760,2025-01-03 22:28:04,u_007828,5,steps_reward,step_promo_default
p_00067926,2025-01-03 22:28:08,u_010499,3,steps_reward,step_promo_default
p_00084917,2025-01-03 22:28:12,u_013136,-1,steps_reward,step_promo_default
p_00081886,2025-01-03 22:28:12,u_012654,3,steps_reward,step_promo_default
p_00005774,2025-01-03 22:28:13,u_000904,3,steps_reward,step_promo_default
p_00092236,2025-01-03 22:28:16,u_014233,2,steps_reward,step_promo_default
p_00103703,2025-01-03 22:28:26,u_007137,7,ad_reward,ad_watch_bonus
p_00079473,2025-01-03 22:28:28,u_012273,2,steps_reward,step_promo_default
p_00005032,2025-01-03 22:28:29,u_000788,2,steps_reward,step_promo_default
p_00040512,2025-01-03 22:28:31,u_006247,3,steps_reward,step_promo_default
p_00044764,2025-01-03 22:28:32,u_006891,3,steps_reward,step_promo_default
p_00024413,2025-01-03 22:28:33,u_003780,3,steps_reward,step_promo_default
p_00097878,2025-01-03 22:28:39,u_006997,3,ad_reward,ad_watch_bonus
p_00098389,2025-01-03 22:28:45,u_005086,5,ad_reward,ad_watch_bonus
p_00101029,2025-01-03 22:28:50,u_009187,10,ad_reward,ad_watch_bonus
p_00049192,2025-01-03 22:28:53,u_007578,3,steps_reward,step_promo_default
p_00100425,2025-01-03 22:28:57,u_009656,10,ad_reward,ad_watch_bonus
p_00060427,2025-01-03 22:29:00,u_009338,-1,steps_reward,step_promo_default
p_00052950,2025-01-03 22:29:06,u_008161,5,steps_reward,step_promo_default
p_00026286,2025-01-03 22:29:06,u_004069,-1,steps_reward,step_promo_default
p_00093473,2025-01-03 22:29:10,u_014430,3,steps_reward,step_promo_default
p_00001728,2025-01-03 22:29:18,u_000279,-1,steps_reward,step_promo_default
p_00100697,2025-01-03 22:29:22,u_012128,3,ad_reward,ad_watch_bonus
p_00001442,2025-01-03 22:29:31,u_000236,3,steps_reward,step_promo_default
p_00055267,2025-01-03 22:29:31,u_008520,3,steps_reward,step_promo_default
p_00036266,2025-01-03 22:29:34,u_005592,3,steps_reward,step_promo_default
p_00059949,2025-01-03 22:29:41,u_009258,3,steps_reward,step_promo_default
p_00033453,2025-01-03 22:30:01,u_005161,2,steps_reward,step_promo_default
p_00091716,2025-01-03 22:30:06,u_014154,3,steps_reward,step_promo_default
p_00090712,2025-01-03 22:30:07,u_013995,2,steps_reward,step_promo_default
p_00101639,2025-01-03 22:30:09,u_002913,12,ad_reward,ad_watch_bonus
p_00095843,2025-01-03 22:30:14,u_014796,5,steps_reward,step_promo_default
p_00005921,2025-01-03 22:30:16,u_000925,-1,steps_reward,step_promo_default
p_00097700,2025-01-03 22:30:21,u_006620,5,ad_reward,ad_watch_bonus
p_00103493,2025-01-03 22:30:25,u_009684,10,ad_reward,ad_watch_bonus
p_00051824,2025-01-03 22:30:32,u_007990,3,steps_reward,step_promo_default
p_00028201,2025-01-03 22:30:35,u_004359,5,steps_reward,step_promo_default
p_00031887,2025-01-03 22:30:42,u_004930,2,steps_reward,step_promo_default
p_00035834,2025-01-03 22:30:44,u_005518,2,steps_reward,step_promo_default
p_00015361,2025-01-03 22:30:45,u_002384,10,steps_reward,step_promo_default
p_00001827,2025-01-03 22:30:46,u_000293,3,steps_reward,step_promo_default
p_00045277,2025-01-03 22:30:46,u_006973,3,steps_reward,step_promo_default
p_00083777,2025-01-03 22:30:46,u_012960,3,steps_reward,step_promo_default
p_00044329,2025-01-03 22:30:47,u_006832,3,steps_reward,step_promo_default
p_00020942,2025-01-03 22:30:47,u_003234,3,steps_reward,step_promo_default
p_00013072,2025-01-03 22:30:51,u_002030,3,steps_reward,step_promo_default
p_00088312,2025-01-03 22:30:51,u_013644,3,steps_reward,step_promo_default
p_00045422,2025-01-03 22:30:53,u_006998,3,steps_reward,step_promo_default
p_00028378,2025-01-03 22:30:54,u_004387,3,steps_reward,step_promo_default
p_00004667,2025-01-03 22:30:56,u_000735,3,steps_reward,step_promo_default
p_00097643,2025-01-03 22:30:57,u_003689,7,ad_reward,ad_watch_bonus
p_00020890,2025-01-03 22:31:00,u_003222,3,steps_reward,step_promo_default
p_00096315,2025-01-03 22:31:00,u_014869,3,steps_reward,step_promo_default
p_00057394,2025-01-03 22:31:03,u_008854,5,steps_reward,step_promo_default
p_00016118,2025-01-03 22:31:08,u_002505,5,steps_reward,step_promo_default
p_00047789,2025-01-03 22:31:11,u_007367,7,steps_reward,step_promo_default
p_00023310,2025-01-03 22:31:12,u_003605,3,steps_reward,step_promo_default
p_00101830,2025-01-03 22:31:15,u_004987,12,ad_reward,ad_watch_bonus
p_00099191,2025-01-03 22:31:16,u_003050,10,ad_reward,ad_watch_bonus
p_00033582,2025-01-03 22:31:17,u_005180,3,steps_reward,step_promo_default
p_00091160,2025-01-03 22:31:19,u_014067,-1,steps_reward,step_promo_default
p_00077100,2025-01-03 22:31:21,u_011905,2,steps_reward,step_promo_default
p_00024709,2025-01-03 22:31:28,u_003831,3,steps_reward,step_promo_default
p_00075379,2025-01-03 22:31:36,u_011642,3,steps_reward,step_promo_default
p_00020437,2025-01-03 22:31:38,u_003154,3,steps_reward,step_promo_default
p_00045497,2025-01-03 22:31:38,u_007009,-1,steps_reward,step_promo_default
p_00105248,2025-01-03 22:31:39,u_014116,7,ad_reward,ad_watch_bonus
p_00001129,2025-01-03 22:31:45,u_000189,3,steps_reward,step_promo_default
p_00013764,2025-01-03 22:31:52,u_002137,-1,steps_reward,step_promo_default
p_00088500,2025-01-03 22:32:00,u_013671,3,steps_reward,step_promo_default
p_00027606,2025-01-03 22:32:00,u_004274,3,steps_reward,step_promo_default
p_00060475,2025-01-03 22:32:01,u_009345,3,steps_reward,step_promo_default
p_00088242,2025-01-03 22:32:01,u_013634,3,steps_reward,step_promo_default
p_00049738,2025-01-03 22:32:04,u_007664,3,steps_reward,step_promo_default
p_00033774,2025-01-03 22:32:04,u_005208,3,steps_reward,step_promo_default
p_00078020,2025-01-03 22:32:05,u_012043,3,steps_reward,step_promo_default
p_00073923,2025-01-03 22:32:07,u_011421,2,steps_reward,step_promo_default
p_00078861,2025-01-03 22:32:10,u_012182,-1,steps_reward,step_promo_default
p_00061863,2025-01-03 22:32:12,u_009579,5,steps_reward,step_promo_default
p_00012793,2025-01-03 22:32:19,u_001985,3,steps_reward,step_promo_default
p_00005120,2025-01-03 22:32:19,u_000802,3,steps_reward,step_promo_default
p_00071513,2025-01-03 22:32:25,u_011048,3,steps_reward,step_promo_default
p_00010221,2025-01-03 22:32:26,u_001581,2,steps_reward,step_promo_default
p_00042633,2025-01-03 22:32:27,u_006567,2,steps_reward,step_promo_default
p_00054997,2025-01-03 22:32:30,u_008469,3,steps_reward,step_promo_default
p_00044917,2025-01-03 22:32:32,u_006917,5,steps_reward,step_promo_default
p_00072259,2025-01-03 22:32:34,u_011166,10,steps_reward,step_promo_default
p_00030872,2025-01-03 22:32:35,u_004766,3,steps_reward,step_promo_default
p_00000225,2025-01-03 22:32:39,u_000041,3,steps_reward,step_promo_default
p_00048589,2025-01-03 22:32:43,u_007486,2,steps_reward,step_promo_default
p_00040255,2025-01-03 22:32:43,u_006202,2,steps_reward,step_promo_default
p_00096664,2025-01-03 22:32:46,u_014929,-1,steps_reward,step_promo_default
p_00006473,2025-01-03 22:32:47,u_001010,5,steps_reward,step_promo_default
p_00041072,2025-01-03 22:32:47,u_006337,5,steps_reward,step_promo_default
p_00040074,2025-01-03 22:32:52,u_006170,5,steps_reward,step_promo_default
p_00102277,2025-01-03 22:32:54,u_004877,7,ad_reward,ad_watch_bonus
p_00045458,2025-01-03 22:33:03,u_007002,3,steps_reward,step_promo_default
p_00035966,2025-01-03 22:33:03,u_005541,1,steps_reward,step_promo_default
p_00029222,2025-01-03 22:33:05,u_004511,3,steps_reward,step_promo_default
p_00073848,2025-01-03 22:33:07,u_011407,3,steps_reward,step_promo_default
p_00029969,2025-01-03 22:33:12,u_004624,3,steps_reward,step_promo_default
p_00062505,2025-01-03 22:33:14,u_009674,5,steps_reward,step_promo_default
p_00094220,2025-01-03 22:33:14,u_014549,3,steps_reward,step_promo_default
p_00063026,2025-01-03 22:33:19,u_009754,3,steps_reward,step_promo_default
p_00010721,2025-01-03 22:33:23,u_001657,3,steps_reward,step_promo_default
p_00014695,2025-01-03 22:33:25,u_002277,3,steps_reward,step_promo_default
p_00099001,2025-01-03 22:33:33,u_004423,10,ad_reward,ad_watch_bonus
p_00069271,2025-01-03 22:33:46,u_010709,5,steps_reward,step_promo_default
p_00091602,2025-01-03 22:33:47,u_014138,10,steps_reward,step_promo_default
p_00045932,2025-01-03 22:34:09,u_007082,5,steps_reward,step_promo_default
p_00021071,2025-01-03 22:34:17,u_003251,5,steps_reward,step_promo_default
p_00039709,2025-01-03 22:34:23,u_006108,3,steps_reward,step_promo_default
p_00043320,2025-01-03 22:34:29,u_006675,6,steps_reward,step_promo_default
p_00041293,2025-01-03 22:34:31,u_006370,-1,steps_reward,step_promo_default
p_00107254,2025-01-03 22:34:33,u_007339,7,ad_reward,ad_watch_bonus
p_00019280,2025-01-03 22:34:35,u_002977,5,steps_reward,step_promo_default
p_00004976,2025-01-03 22:34:41,u_000782,3,steps_reward,step_promo_default
p_00071881,2025-01-03 22:34:46,u_011109,3,steps_reward,step_promo_default
p_00054747,2025-01-03 22:34:47,u_008434,5,steps_reward,step_promo_default
p_00071505,2025-01-03 22:34:47,u_011047,3,steps_reward,step_promo_default
p_00061651,2025-01-03 22:34:49,u_009542,3,steps_reward,step_promo_default
p_00041312,2025-01-03 22:34:52,u_006372,3,steps_reward,step_promo_default
p_00067825,2025-01-03 22:34:53,u_010489,3,steps_reward,step_promo_default
p_00020199,2025-01-03 22:34:58,u_003122,3,steps_reward,step_promo_default
p_00014299,2025-01-03 22:34:59,u_002221,-1,steps_reward,step_promo_default
p_00000873,2025-01-03 22:35:02,u_000144,5,steps_reward,step_promo_default
p_00038389,2025-01-03 22:35:06,u_005911,3,steps_reward,step_promo_default
p_00067869,2025-01-03 22:35:08,u_010493,6,steps_reward,step_promo_default
p_00061568,2025-01-03 22:35:09,u_009528,2,steps_reward,step_promo_default
p_00015646,2025-01-03 22:35:11,u_002430,3,steps_reward,step_promo_default
p_00013782,2025-01-03 22:35:11,u_002140,3,steps_reward,step_promo_default
p_00054206,2025-01-03 22:35:12,u_008347,2,steps_reward,step_promo_default
p_00074659,2025-01-03 22:35:14,u_011531,2,steps_reward,step_promo_default
p_00067806,2025-01-03 22:35:15,u_010486,5,steps_reward,step_promo_default
p_00106691,2025-01-03 22:35:26,u_005345,5,ad_reward,ad_watch_bonus
p_00087363,2025-01-03 22:35:31,u_013509,-1,steps_reward,step_promo_default
p_00049524,2025-01-03 22:35:32,u_007629,3,steps_reward,step_promo_default
p_00086322,2025-01-03 22:35:38,u_013342,3,steps_reward,step_promo_default
p_00041738,2025-01-03 22:35:40,u_006436,-1,steps_reward,step_promo_default
p_00042018,2025-01-03 22:35:43,u_006475,2,steps_reward,step_promo_default
p_00081893,2025-01-03 22:35:46,u_012655,5,steps_reward,step_promo_default
p_00079268,2025-01-03 22:35:46,u_012248,3,steps_reward,step_promo_default
p_00064477,2025-01-03 22:35:49,u_009974,3,steps_reward,step_promo_default
p_00105321,2025-01-03 22:35:51,u_003661,7,ad_reward,ad_watch_bonus
p_00009692,2025-01-03 22:35:51,u_001502,3,steps_reward,step_promo_default
p_00069802,2025-01-03 22:35:52,u_010793,3,steps_reward,step_promo_default
p_00072994,2025-01-03 22:35:54,u_011279,-1,steps_reward,step_promo_default
p_00022632,2025-01-03 22:35:57,u_003496,3,steps_reward,step_promo_default
p_00091413,2025-01-03 22:36:10,u_014109,5,steps_reward,step_promo_default
p_00055213,2025-01-03 22:36:11,u_008511,10,steps_reward,step_promo_default
p_00030306,2025-01-03 22:36:13,u_004680,2,steps_reward,step_promo_default
p_00101666,2025-01-03 22:36:14,u_011308,7,ad_reward,ad_watch_bonus
p_00096291,2025-01-03 22:36:19,u_014866,-1,steps_reward,step_promo_default
p_00102809,2025-01-03 22:36:25,u_006345,12,ad_reward,ad_watch_bonus
p_00052957,2025-01-03 22:36:29,u_008163,3,steps_reward,step_promo_default
p_00083651,2025-01-03 22:36:34,u_012938,-1,steps_reward,step_promo_default
p_00103914,2025-01-03 22:36:44,u_004159,7,ad_reward,ad_watch_bonus
p_00093816,2025-01-03 22:36:45,u_014483,3,steps_reward,step_promo_default
p_00013594,2025-01-03 22:36:50,u_002109,3,steps_reward,step_promo_default
p_00103196,2025-01-03 22:36:54,u_005843,12,ad_reward,ad_watch_bonus
p_00030253,2025-01-03 22:37:10,u_004671,5,steps_reward,step_promo_default
p_00039425,2025-01-03 22:37:13,u_006068,3,steps_reward,step_promo_default
p_00021898,2025-01-03 22:37:15,u_003389,-1,steps_reward,step_promo_default
p_00016172,2025-01-03 22:37:19,u_002514,3,steps_reward,step_promo_default
p_00051875,2025-01-03 22:37:21,u_007996,6,steps_reward,step_promo_default
p_00097265,2025-01-03 22:37:25,u_011805,10,ad_reward,ad_watch_bonus
p_00022516,2025-01-03 22:37:33,u_003480,3,steps_reward,step_promo_default
p_00068692,2025-01-03 22:37:34,u_010610,2,steps_reward,step_promo_default
p_00020813,2025-01-03 22:37:36,u_003212,3,steps_reward,step_promo_default
p_00019559,2025-01-03 22:37:46,u_003022,2,steps_reward,step_promo_default
p_00099807,2025-01-03 22:37:47,u_012816,3,ad_reward,ad_watch_bonus
p_00038790,2025-01-03 22:37:54,u_005977,3,steps_reward,step_promo_default
p_00039917,2025-01-03 22:37:54,u_006143,3,steps_reward,step_promo_default
p_00045496,2025-01-03 22:37:57,u_007009,3,steps_reward,step_promo_default
p_00064844,2025-01-03 22:38:08,u_010029,5,steps_reward,step_promo_default
p_00046754,2025-01-03 22:38:09,u_007207,3,steps_reward,step_promo_default
p_00101608,2025-01-03 22:38:09,u_011045,5,ad_reward,ad_watch_bonus
p_00105284,2025-01-03 22:38:10,u_007202,7,ad_reward,ad_watch_bonus
p_00027501,2025-01-03 22:38:20,u_004258,2,steps_reward,step_promo_default
p_00100473,2025-01-03 22:38:44,u_014425,7,ad_reward,ad_watch_bonus
p_00038084,2025-01-03 22:38:46,u_005863,5,steps_reward,step_promo_default
p_00072769,2025-01-03 22:38:52,u_011247,3,steps_reward,step_promo_default
p_00017771,2025-01-03 22:38:53,u_002757,3,steps_reward,step_promo_default
p_00020664,2025-01-03 22:38:54,u_003191,5,steps_reward,step_promo_default
p_00009537,2025-01-03 22:39:04,u_001482,3,steps_reward,step_promo_default
p_00067899,2025-01-03 22:39:06,u_010495,-1,steps_reward,step_promo_default
p_00072562,2025-01-03 22:39:10,u_011217,3,steps_reward,step_promo_default
p_00071734,2025-01-03 22:39:12,u_011085,-1,steps_reward,step_promo_default
p_00053530,2025-01-03 22:39:24,u_008242,2,steps_reward,step_promo_default
p_00034260,2025-01-03 22:39:25,u_005283,3,steps_reward,step_promo_default
p_00034344,2025-01-03 22:39:27,u_005295,2,steps_reward,step_promo_default
p_00002854,2025-01-03 22:39:29,u_000451,-1,steps_reward,step_promo_default
p_00095462,2025-01-03 22:39:32,u_014732,2,steps_reward,step_promo_default
p_00097296,2025-01-03 22:39:32,u_013907,12,ad_reward,ad_watch_bonus
p_00014364,2025-01-03 22:39:34,u_002230,3,steps_reward,step_promo_default
p_00019587,2025-01-03 22:39:35,u_003028,6,steps_reward,step_promo_default
p_00092730,2025-01-03 22:39:36,u_014309,4,steps_reward,step_promo_default
p_00006650,2025-01-03 22:39:39,u_001037,5,steps_reward,step_promo_default
p_00014288,2025-01-03 22:39:45,u_002220,3,steps_reward,step_promo_default
p_00086018,2025-01-03 22:39:49,u_013295,2,steps_reward,step_promo_default
p_00047822,2025-01-03 22:39:50,u_007372,3,steps_reward,step_promo_default
p_00076870,2025-01-03 22:39:54,u_011872,3,steps_reward,step_promo_default
p_00027952,2025-01-03 22:39:55,u_004325,3,steps_reward,step_promo_default
p_00029748,2025-01-03 22:40:00,u_004590,3,steps_reward,step_promo_default
p_00103577,2025-01-03 22:40:05,u_000706,7,ad_reward,ad_watch_bonus
p_00049349,2025-01-03 22:40:06,u_007603,3,steps_reward,step_promo_default
p_00093078,2025-01-03 22:40:06,u_014367,5,steps_reward,step_promo_default
p_00004531,2025-01-03 22:40:06,u_000715,-1,steps_reward,step_promo_default
p_00032628,2025-01-03 22:40:06,u_005033,3,steps_reward,step_promo_default
p_00007741,2025-01-03 22:40:16,u_001208,3,steps_reward,step_promo_default
p_00064787,2025-01-03 22:40:16,u_010020,3,steps_reward,step_promo_default
p_00076437,2025-01-03 22:40:17,u_011805,3,steps_reward,step_promo_default
p_00073613,2025-01-03 22:40:27,u_011371,2,steps_reward,step_promo_default
p_00030508,2025-01-03 22:40:31,u_004707,3,steps_reward,step_promo_default
p_00073490,2025-01-03 22:40:36,u_011357,2,steps_reward,step_promo_default
p_00106762,2025-01-03 22:40:43,u_007655,3,ad_reward,ad_watch_bonus
p_00036912,2025-01-03 22:40:44,u_005691,-1,steps_reward,step_promo_default
p_00041704,2025-01-03 22:40:44,u_006431,3,steps_reward,step_promo_default
p_00069502,2025-01-03 22:40:47,u_010747,3,steps_reward,step_promo_default
p_00046023,2025-01-03 22:40:53,u_007098,2,steps_reward,step_promo_default
p_00033505,2025-01-03 22:40:53,u_005169,3,steps_reward,step_promo_default
p_00072338,2025-01-03 22:40:55,u_011179,-1,steps_reward,step_promo_default
p_00099099,2025-01-03 22:40:59,u_002446,10,ad_reward,ad_watch_bonus
p_00082905,2025-01-03 22:40:59,u_012812,-1,steps_reward,step_promo_default
p_00080832,2025-01-03 22:41:05,u_012489,2,steps_reward,step_promo_default
p_00064489,2025-01-03 22:41:06,u_009976,3,steps_reward,step_promo_default
p_00041354,2025-01-03 22:41:10,u_006378,3,steps_reward,step_promo_default
p_00054315,2025-01-03 22:41:15,u_008369,3,steps_reward,step_promo_default
p_00075523,2025-01-03 22:41:19,u_011666,-1,steps_reward,step_promo_default
p_00014810,2025-01-03 22:41:21,u_002292,3,steps_reward,step_promo_default
