user_id,group,signup_date,country,baseline_steps_7d,steps_7d,reward_points_7d,ad_revenue_7d,is_retained_d7
u_005213,test,2024-11-03,JP,7011,61305,94,2.4,1
u_003388,test,2024-12-11,KR,7227,63904,137,5.58,1
u_005273,control,2024-11-25,KR,1961,13215,32,0.42,1
u_013384,test,2024-11-17,KR,5890,58073,89,2.9,1
u_006338,test,2024-12-12,KR,6865,55292,129,4.33,1
u_005873,test,2024-11-14,JP,2069,17755,41,1.41,1
u_013645,test,2024-12-02,KR,6062,49788,85,3.35,1
u_001623,control,2024-11-16,JP,6618,40213,80,3.14,0
u_012239,test,2024-11-07,JP,6071,46295,115,2.44,0
u_008049,control,2024-12-26,US,3238,21121,34,2.2,1
u_006227,test,2024-11-10,KR,1996,10340,20,0.38,1
u_000514,test,2024-11-16,KR,4228,31692,71,1.42,1
u_006144,test,2024-12-22,JP,4435,31313,57,2.73,1
u_000362,test,2024-12-06,KR,7063,54981,90,5.83,1
u_005786,control,2024-12-31,KR,2409,21014,48,1.48,1
u_011593,control,2024-11-29,KR,3472,24560,54,1.21,0
u_012961,test,2024-11-25,KR,4142,33989,77,1.23,0
u_000678,control,2024-11-16,KR,2685,18003,35,0.97,0
u_011182,control,2024-11-19,KR,8528,78623,183,3.88,0
u_006204,test,2024-12-15,JP,7354,38342,73,1.86,0
u_005775,control,2024-12-03,KR,6328,65608,123,5.41,1
u_007372,control,2024-11-24,US,9315,45242,110,3.7,1
u_012854,test,2024-12-27,KR,6589,51010,112,2.17,1
u_009634,control,2024-12-30,US,6994,42368,67,3.1,1
u_002596,test,2024-12-15,KR,6294,52317,113,2.55,1
u_005150,control,2024-11-06,JP,7866,59598,128,5.76,0
u_001171,test,2024-11-18,KR,3901,31522,49,1.63,1
u_004751,test,2024-12-26,KR,9042,67788,161,4.89,1
u_009618,control,2024-11-05,JP,3397,23341,37,1.48,0
u_010932,control,2024-12-18,KR,6502,46195,77,4.37,1
u_011158,control,2024-12-12,JP,3673,29876,47,1.47,1
u_008878,control,2024-11-18,KR,5761,42490,75,4.29,0
u_001921,control,2024-12-25,JP,5234,27789,63,2.68,1
u_011932,control,2024-12-30,US,6294,44510,85,3.76,1
u_014219,control,2024-11-28,JP,3570,21283,34,0.75,0
u_011718,control,2024-11-23,JP,6964,56590,115,1.77,1
u_007105,test,2024-11-10,US,6824,50511,82,5.07,0
u_008741,control,2024-12-11,JP,3689,24707,49,2.62,0
u_012097,control,2024-12-03,KR,6646,41536,79,3.56,1
u_012190,test,2024-11-28,KR,3314,29516,57,2.8,0
u_011858,test,2024-12-29,US,9943,72068,133,4.43,0
u_000891,test,2024-12-29,JP,5027,42338,80,4.45,0
u_005798,test,2024-11-09,JP,5162,27656,49,0.92,0
u_014538,control,2024-11-03,US,5565,48201,76,4.18,1
u_011462,test,2024-11-23,JP,4527,30346,71,1.65,0
u_010955,test,2024-12-19,KR,5438,49961,112,3.21,1
u_012087,control,2024-12-21,KR,5568,35093,81,0.91,1
u_013816,control,2024-12-11,KR,5109,37702,68,3.21,1
u_009017,control,2024-12-28,US,4585,33441,67,1.5,1
u_012036,test,2024-11-21,KR,8162,58391,138,5.78,1
u_003949,control,2024-11-27,JP,5025,29618,62,2.89,0
u_001117,test,2024-12-28,JP,4990,34232,77,1.21,1
u_008563,test,2024-12-22,KR,4867,38720,80,3.09,0
u_012971,control,2024-11-03,KR,6847,55202,87,4.09,0
u_010027,control,2024-12-04,KR,10088,65455,125,1.82,1
u_010046,control,2024-11-13,JP,3723,19770,30,0.89,0
u_001432,control,2024-11-21,US,7237,47016,79,4.9,1
u_014098,test,2024-11-24,KR,6480,60437,112,4.69,1
u_002866,test,2024-12-02,KR,5508,35810,88,2.97,1
u_005787,test,2024-12-15,KR,4404,35468,78,3.5,1
u_001681,control,2024-11-11,JP,6949,52026,80,2.99,1
u_008715,test,2024-12-06,KR,8806,48874,121,1.99,1
u_014757,test,2024-12-14,KR,2570,15875,37,1.64,0
u_014610,control,2024-11-28,JP,6625,56781,130,4.25,1
u_013662,test,2024-12-24,KR,4206,32960,81,2.26,1
u_001873,test,2024-12-07,JP,8361,81016,146,4.98,1
u_006253,test,2024-12-05,JP,4611,31111,58,1.23,0
u_009437,control,2024-12-07,JP,5447,49664,75,1.59,1
u_014530,control,2024-12-26,JP,8270,62108,128,4.47,1
u_004700,test,2024-12-31,KR,5215,27043,44,2.78,1
u_003265,control,2024-12-13,US,6130,44499,73,2.27,1
u_006618,control,2024-11-13,JP,7033,43550,78,4.57,1
u_002174,control,2024-12-18,JP,5678,47106,91,5.08,1
u_006156,test,2024-11-19,KR,6325,45801,97,3.62,1
u_000725,test,2024-11-11,JP,3432,27924,49,2.91,0
u_000220,test,2024-12-26,KR,6605,57680,139,5.68,1
u_004041,test,2024-12-10,JP,4109,32712,75,3.38,0
u_011720,control,2024-11-29,US,6080,42191,79,3.49,1
u_001806,test,2024-11-07,KR,5194,33755,71,3.11,1
u_014587,control,2024-11-15,KR,5579,25255,54,1.25,0
u_013574,test,2024-11-21,KR,7793,59520,124,1.93,0
u_001283,test,2024-12-12,KR,6966,53365,108,2.86,1
u_007240,control,2024-11-08,KR,4974,31642,58,1.22,0
u_006221,control,2024-12-25,JP,4842,33409,56,3.47,1
u_001784,test,2024-12-20,KR,5867,42507,72,4.06,1
u_003343,control,2024-12-19,US,4071,29514,45,2.59,1
u_013231,control,2024-11-24,KR,3282,21507,39,1.25,0
u_001791,control,2024-11-24,KR,6641,54143,127,1.92,1
u_014178,control,2024-11-25,US,6765,36717,83,1.07,1
u_003734,test,2024-11-12,JP,8481,44817,85,3.13,1
u_005425,control,2024-11-07,KR,5606,38495,79,1.01,1
u_000634,test,2024-12-21,US,6364,60882,127,3.74,0
u_010824,test,2024-12-12,JP,8579,77602,157,8.31,1
u_000590,control,2024-11-28,KR,3142,21459,53,1.56,1
u_001176,test,2024-11-30,KR,8465,62575,127,6.61,1
u_011360,test,2024-11-01,JP,5308,40872,75,1.22,1
u_001934,control,2024-12-21,JP,4808,32362,54,3.06,1
u_010929,control,2024-11-13,JP,8211,58126,120,3.12,1
u_009046,test,2024-12-28,JP,3900,27626,60,2.04,0
u_009969,test,2024-11-15,KR,8703,54076,87,1.61,1
u_008706,control,2024-11-14,US,4996,39771,88,3.33,1
u_004367,control,2024-11-13,KR,7658,52043,115,5.17,0
u_002286,test,2024-11-19,US,4569,24825,45,1.05,0
u_006224,test,2024-12-09,US,4953,40688,83,1.16,1
u_008698,control,2024-11-21,KR,7825,60251,147,2.02,0
u_006232,test,2024-12-15,JP,3695,33327,75,1.29,1
u_007928,control,2024-12-29,KR,2449,17884,42,1.28,0
u_011473,test,2024-12-02,KR,4986,40703,73,3.5,1
u_006811,test,2024-11-29,JP,3858,29424,68,1.05,0
u_005146,control,2024-12-01,KR,3016,19089,36,1.68,1
u_013431,test,2024-12-18,US,7509,66019,118,2.48,1
u_006671,control,2024-11-28,KR,5492,42695,91,3.6,0
u_008261,control,2024-11-30,JP,5980,39691,88,3.58,1
u_004485,control,2024-12-28,KR,6123,38695,80,1.7,0
u_010182,control,2024-11-29,KR,4935,41454,69,2.63,0
u_011169,test,2024-12-16,KR,4833,45061,106,4.39,1
u_012548,control,2024-11-21,KR,3154,22714,53,0.94,1
u_006597,control,2024-11-28,US,6587,45660,87,1.2,1
u_014727,control,2024-12-26,JP,4763,34482,53,2.46,0
u_011565,test,2024-11-15,KR,3254,27385,64,1.42,1
u_003570,control,2024-11-06,JP,3742,23190,36,2.43,0
u_010045,test,2024-11-19,US,6670,46966,84,1.35,1
u_010253,test,2024-12-14,JP,5946,42426,85,4.58,1
u_002426,control,2024-11-02,JP,4637,31061,51,2.67,1
u_006732,control,2024-11-17,US,7459,54413,115,2.34,0
u_005345,test,2024-11-05,KR,6625,59459,101,4.59,1
u_007925,test,2024-11-09,US,3026,20297,48,0.68,1
u_002523,control,2024-11-03,KR,6171,36862,90,3.59,0
u_004731,control,2024-12-29,JP,5659,43783,82,3.43,1
u_003911,control,2024-11-27,JP,5501,38794,77,3.65,1
u_009137,test,2024-12-25,KR,5693,44343,99,1.41,1
u_009228,control,2024-11-15,KR,6851,34087,70,1.15,1
u_012421,control,2024-12-07,JP,6141,47107,97,4.06,1
u_008179,test,2024-11-15,KR,4587,36296,62,2.42,1
u_009443,control,2024-11-09,KR,5014,43918,89,2.74,1
u_000352,control,2024-12-09,US,8670,63578,127,4.08,0
u_001101,control,2024-12-05,KR,9232,64286,110,3.53,1
u_014889,control,2024-12-11,KR,5353,36779,74,1.96,1
u_006094,test,2024-12-16,KR,3851,28771,50,1.48,0
u_009269,control,2024-12-04,JP,6621,49752,104,4.55,1
u_009341,test,2024-12-12,US,5401,38833,80,3.24,1
u_007043,control,2024-12-25,JP,6883,42723,88,3.68,1
u_011900,test,2024-12-13,KR,5070,45315,93,2.13,1
u_010819,test,2024-12-06,KR,5396,35210,84,2.98,0
u_003984,control,2024-11-30,KR,7166,56395,139,3.04,1
u_001641,test,2024-12-11,KR,3612,35180,74,1.82,0
u_014794,test,2024-11-22,KR,5083,31994,71,3.16,1
u_012299,control,2024-11-29,US,2555,19130,36,0.52,1
u_009563,test,2024-11-29,KR,5255,48219,82,3.87,1
u_004456,control,2024-11-09,KR,3190,23164,36,1.99,1
u_005795,control,2024-11-06,JP,5914,34061,57,1.58,1
u_007843,test,2024-12-21,JP,3420,23031,43,2.41,0
u_003564,control,2024-11-28,KR,6469,49451,91,4.95,1
u_011754,control,2024-12-11,JP,5297,42681,92,2.24,1
u_003882,test,2024-11-26,US,9085,58605,145,4.35,1
u_007924,control,2024-11-27,JP,2314,17886,42,1.65,0
u_011626,control,2024-12-20,KR,2473,15249,32,0.96,1
u_008907,control,2024-11-26,KR,6748,50438,119,2.98,1
u_005211,test,2024-12-24,JP,7736,71093,170,6.14,1
u_009475,control,2024-12-26,JP,8421,62993,133,5.83,1
u_012170,control,2024-11-01,KR,5256,47054,97,2.34,0
u_009749,test,2024-11-26,JP,1294,10609,26,0.57,0
u_007354,control,2024-12-26,KR,3064,19611,40,0.93,0
u_013543,test,2024-12-20,JP,6606,47422,87,2.32,0
u_012071,test,2024-11-27,KR,2933,23719,48,1.1,1
u_011232,control,2024-12-28,KR,4119,28137,60,1.9,1
u_007584,control,2024-12-31,KR,6719,47719,83,4.27,1
u_000715,test,2024-11-17,US,4823,29243,56,1.27,0
u_005616,test,2024-12-26,KR,10769,89750,166,5.34,1
u_008801,test,2024-12-19,JP,6846,53124,101,3.8,1
u_005281,control,2024-12-06,JP,6879,52585,89,2.27,1
u_006609,control,2024-11-01,KR,7600,53837,120,4.8,0
u_008857,control,2024-11-12,JP,5256,36283,54,1.25,0
u_000821,test,2024-12-26,KR,4655,30068,54,0.95,1
u_005580,control,2024-11-20,KR,7256,40832,84,2.73,1
u_009199,test,2024-11-26,US,6089,43882,95,4.37,1
u_003239,test,2024-12-01,KR,3273,20524,32,1.33,0
u_013480,test,2024-12-13,US,6435,54226,129,5.69,1
u_010461,test,2024-12-23,KR,6223,53566,103,1.8,1
u_014455,test,2024-12-07,JP,7060,52786,93,4.41,1
u_001015,test,2024-12-02,KR,3757,35332,69,3.81,0
u_009875,test,2024-12-30,US,5220,37780,65,1.19,1
u_012405,control,2024-12-22,KR,4797,33952,59,3.38,1
u_013012,test,2024-12-07,KR,6530,57475,123,5.62,1
u_014631,test,2024-12-19,KR,1846,15451,35,0.45,1
u_014848,test,2024-11-04,US,5297,44234,74,3.43,1
u_006823,test,2024-11-18,US,4086,30657,64,2.9,0
u_003725,control,2024-12-21,KR,4596,35938,79,2.01,1
u_002911,test,2024-11-15,JP,4952,34390,73,3.24,1
u_001831,test,2024-11-11,KR,4795,34570,60,2.25,1
u_000101,test,2024-12-07,KR,3502,25352,53,2.53,1
u_007458,test,2024-12-26,JP,2379,17458,28,1.04,0
u_001643,control,2024-11-02,US,6192,45467,81,3.89,1
u_014654,control,2024-11-10,US,4387,32985,68,2.34,1
u_006323,test,2024-11-07,KR,6888,54890,82,2.57,1
u_008971,control,2024-12-01,KR,4543,20862,50,2.18,0
u_004109,control,2024-12-20,US,5012,41561,66,1.28,1
u_013857,test,2024-12-24,US,7836,49632,87,2.57,1
u_011700,control,2024-11-22,KR,5063,31401,72,2.76,0
u_000989,control,2024-11-11,US,5606,41324,78,1.14,1
u_003579,control,2024-11-20,KR,2311,15508,35,1.17,1
u_000494,control,2024-12-04,KR,6000,36643,79,1.89,1
u_005397,control,2024-12-06,KR,5697,35991,74,3.12,1
u_013594,control,2024-12-19,US,4953,35469,59,2.06,1
u_004531,test,2024-11-04,US,2911,20707,42,1.76,1
u_003118,control,2024-12-30,KR,4555,35557,62,3.47,1
u_003228,test,2024-11-22,KR,3975,31960,49,0.82,0
u_014372,test,2024-12-22,KR,3383,28468,54,1.96,1
u_011315,control,2024-11-12,KR,4756,23572,40,2.56,1
u_000007,control,2024-11-11,US,4755,30303,58,1.71,0
u_000192,control,2024-11-08,JP,2770,21744,51,1.91,0
u_001523,test,2024-11-10,US,3485,33441,57,1.32,0
u_005299,control,2024-11-06,JP,4353,38490,77,4.18,0
u_012707,control,2024-11-14,KR,3672,25858,49,1.35,0
u_003758,control,2024-12-28,KR,4689,39933,88,2.63,1
u_005387,control,2024-11-13,JP,5993,42856,78,4.03,1
u_002385,control,2024-11-23,KR,4974,35798,65,3.12,1
u_007237,test,2024-11-09,KR,3966,30590,60,2.18,1
u_013808,control,2024-12-23,KR,8039,59070,91,3.36,0
u_007423,test,2024-12-15,KR,3399,25508,44,1.58,1
u_004162,control,2024-12-02,JP,8797,65143,103,3.02,1
u_006118,control,2024-12-22,KR,3630,28360,45,2.33,0
u_011757,control,2024-12-19,KR,5548,35999,67,3.49,0
u_012042,control,2024-11-01,JP,3947,25977,55,0.83,1
u_014291,control,2024-11-24,KR,7835,66142,127,3.61,1
u_007461,control,2024-12-31,KR,7556,58356,134,6.04,1
u_013017,test,2024-12-10,JP,5334,32579,50,1.91,0
u_001168,control,2024-12-21,KR,5161,34441,56,2.75,1
u_006381,test,2024-12-30,KR,7329,48311,94,5.29,1
u_011819,test,2024-11-03,KR,3393,23462,48,2.16,0
u_008136,test,2024-11-27,JP,5835,36359,90,2.57,0
u_009643,control,2024-11-12,US,5659,37215,71,1.14,0
u_009398,test,2024-11-27,KR,6209,50294,95,3.2,1
u_009929,control,2024-11-12,KR,7278,48451,96,1.28,0
u_008055,control,2024-11-21,US,3938,29313,68,1.38,0
u_011070,control,2024-11-21,KR,6749,45155,83,3.04,1
u_004711,test,2024-12-27,KR,6575,42770,74,4.23,0
u_009076,control,2024-12-03,JP,4902,33480,50,3.05,1
u_013941,test,2024-11-23,KR,3540,31791,53,0.99,0
u_014392,test,2024-12-19,US,4721,36394,59,3.78,0
u_011807,control,2024-12-18,KR,5115,42027,91,3.0,1
u_006750,control,2024-11-16,KR,6662,36023,68,1.96,0
u_006065,test,2024-12-07,JP,9633,79566,183,6.79,0
u_000251,test,2024-11-05,KR,4804,34365,67,1.74,1
u_000834,control,2024-12-08,KR,7294,64337,144,1.84,1
u_008866,control,2024-12-08,KR,7012,39980,87,3.73,0
u_005492,test,2024-12-30,KR,8441,74048,144,2.18,1
u_008478,test,2024-12-15,US,5457,43909,88,1.86,0
u_014527,test,2024-11-19,KR,4529,26528,58,2.36,1
u_012290,test,2024-12-05,KR,6638,45870,73,2.83,1
u_009467,test,2024-12-24,KR,6447,58460,140,6.08,1
u_011110,test,2024-12-27,US,3258,22294,55,1.26,0
u_003731,control,2024-11-07,JP,5117,37554,90,2.37,1
u_013951,control,2024-11-30,JP,3989,26337,60,2.01,0
u_010693,test,2024-11-29,JP,6865,54631,87,2.85,1
u_000813,test,2024-11-08,KR,7161,56858,114,2.39,0
u_008260,test,2024-12-28,KR,4190,18068,37,1.59,0
u_004622,test,2024-11-29,KR,4856,30329,65,1.3,0
u_004252,test,2024-11-21,KR,5107,47305,82,3.97,0
u_009167,control,2024-12-10,KR,6147,37088,91,3.61,1
u_006779,test,2024-12-26,KR,3126,22200,38,1.28,1
u_003892,control,2024-12-16,KR,4573,30443,56,1.94,0
u_010415,test,2024-11-03,KR,5914,54544,120,4.19,0
u_005971,control,2024-12-10,KR,4028,31162,75,1.58,0
u_007129,test,2024-11-03,KR,6547,44241,102,1.29,1
u_002280,control,2024-11-30,US,6024,49015,94,3.55,0
u_005254,test,2024-12-15,US,5880,37865,84,3.89,1
u_002518,test,2024-11-23,JP,3680,25537,39,2.21,1
u_009241,test,2024-12-01,KR,8852,74948,186,2.84,1
u_014403,test,2024-11-21,KR,4282,31055,54,3.12,1
u_008358,test,2024-12-03,KR,5929,44260,101,2.75,1
u_011340,test,2024-12-20,US,5292,38549,92,2.82,0
u_011393,control,2024-11-08,US,2199,18051,33,1.43,0
u_013247,test,2024-12-09,JP,4910,31958,77,1.55,1
u_001430,control,2024-11-04,KR,5048,38810,63,1.13,0
u_000393,control,2024-12-16,US,6692,47828,99,3.36,1
u_006334,control,2024-11-29,KR,2767,17004,27,1.72,0
u_008603,test,2024-12-23,US,9361,90306,145,2.9,1
u_011086,test,2024-11-13,JP,4663,37046,78,1.06,0
u_013973,control,2024-11-05,JP,4808,41650,68,1.47,1
u_009682,test,2024-11-13,KR,7909,70306,105,1.96,1
u_013440,test,2024-11-30,JP,1798,13181,25,1.4,1
u_008347,test,2024-12-04,KR,8072,69949,115,6.0,1
u_012974,test,2024-12-05,KR,3585,30008,51,1.82,0
u_013200,control,2024-11-07,JP,6044,34033,68,3.37,0
u_014589,test,2024-11-05,JP,2887,18604,38,0.74,0
u_013272,test,2024-11-16,KR,4858,38821,70,2.56,1
u_008336,test,2024-12-14,KR,2769,17942,34,0.95,0
u_000135,control,2024-11-21,US,6716,59782,91,5.74,1
u_010124,test,2024-12-15,JP,5928,49167,84,5.31,1
u_013682,control,2024-11-18,KR,3345,21756,39,2.22,0
u_013202,control,2024-11-26,KR,4118,29861,50,2.02,0
u_001663,control,2024-11-09,US,7400,65944,136,6.22,1
u_009194,control,2024-12-06,KR,7810,33797,78,2.55,1
u_012269,test,2024-11-30,JP,4721,37048,66,3.09,0
u_005626,test,2024-11-26,KR,4131,33796,74,2.14,1
u_001211,control,2024-11-11,KR,2793,18649,32,0.64,0
u_001955,control,2024-11-15,JP,5973,29088,65,3.2,1
u_003136,control,2024-11-24,KR,5289,49161,75,5.22,1
u_001821,test,2024-12-19,JP,7156,54725,119,2.92,0
u_003503,control,2024-11-21,KR,3674,35042,65,3.83,1
u_014062,control,2024-12-31,KR,7813,54320,121,1.73,0
u_007696,test,2024-11-17,KR,6277,50399,85,5.46,1
u_009040,test,2024-11-01,KR,2639,22312,48,0.71,0
u_002917,test,2024-12-15,JP,5678,42882,95,1.8,1
u_004745,control,2024-11-10,KR,7808,54763,89,5.26,1
u_005139,control,2024-11-02,JP,5356,32443,64,2.2,1
u_012381,control,2024-11-29,JP,2968,24621,48,1.33,0
u_013277,test,2024-11-25,JP,4149,27380,58,1.37,0
u_013739,test,2024-12-17,KR,4233,27853,50,2.57,1
u_006474,test,2024-12-28,KR,8714,72619,153,7.93,1
u_001705,control,2024-12-23,JP,5914,32381,52,2.64,1
u_005599,control,2024-12-12,JP,2513,20014,40,1.83,1
u_012800,test,2024-11-02,US,6463,57209,126,5.26,1
u_010347,test,2024-12-24,JP,4261,31467,72,3.3,1
u_010873,control,2024-12-19,JP,5968,35857,65,3.62,1
u_004003,test,2024-12-25,JP,5651,44380,92,4.74,1
u_009799,control,2024-12-22,KR,5387,38717,61,3.31,1
u_001910,test,2024-11-10,KR,3660,34703,86,3.33,1
u_000341,control,2024-11-11,US,6705,58229,128,2.32,1
u_001356,control,2024-11-25,US,4661,26735,58,2.48,0
u_006642,control,2024-12-01,KR,4222,32368,53,2.74,0
u_010043,control,2024-12-19,KR,4003,27557,56,2.93,0
u_012559,control,2024-12-28,KR,5115,36778,86,1.2,0
u_014877,control,2024-12-02,US,6757,41270,92,2.91,0
u_014302,test,2024-12-03,JP,7206,56676,97,4.24,1
u_003129,control,2024-12-05,KR,2311,17346,30,1.89,1
u_002930,test,2024-12-08,US,5933,61093,96,4.41,1
u_012335,test,2024-12-01,JP,3647,36021,76,2.45,1
u_004538,test,2024-11-01,US,6390,44207,84,2.94,1
u_005857,test,2024-12-04,JP,4308,36310,78,3.98,0
u_014964,control,2024-11-18,US,7317,77565,133,3.3,1
u_011000,test,2024-12-09,US,3587,21555,50,2.03,1
u_002394,control,2024-12-10,KR,6841,46657,93,1.4,0
u_004413,control,2024-11-23,JP,5674,32570,65,2.16,0
u_014822,control,2024-12-27,KR,9648,74790,132,3.02,1
u_012204,test,2024-12-23,KR,4479,39709,88,3.27,0
u_004197,test,2024-11-19,KR,6212,44137,78,2.99,1
u_008746,test,2024-12-26,US,5380,36441,79,3.87,0
u_002392,test,2024-12-26,JP,7717,74857,178,6.32,1
u_001360,test,2024-11-26,KR,4015,30783,66,0.88,1
u_012061,control,2024-12-04,KR,3650,25989,59,2.53,0
u_000812,test,2024-11-01,KR,6180,43049,86,1.38,1
u_001428,test,2024-11-29,US,2953,17660,29,1.23,1
u_001403,control,2024-11-17,KR,4475,31954,79,2.0,0
u_000380,control,2024-11-01,KR,7558,48160,82,5.01,1
u_013460,control,2024-11-07,KR,3714,22348,41,1.45,0
u_010103,control,2024-11-25,KR,3670,31873,56,1.23,1
u_012815,test,2024-12-26,US,4440,31184,58,2.91,0
u_006372,control,2024-12-03,KR,7342,53431,98,3.87,1
u_004623,test,2024-12-26,KR,2385,16492,40,0.94,1
u_010499,test,2024-11-22,JP,2799,17913,35,0.86,0
u_008034,control,2024-12-25,KR,5039,35314,74,2.3,1
u_004450,test,2024-11-11,KR,5839,36002,81,2.05,1
u_000833,test,2024-11-16,KR,8576,75629,117,3.42,1
u_005410,test,2024-12-07,KR,6668,44803,94,2.64,1
u_006737,control,2024-11-11,JP,4606,34074,69,3.15,0
u_012905,control,2024-11-11,JP,6963,53075,115,5.75,0
u_006826,test,2024-11-05,JP,5081,35187,74,3.23,1
u_000837,test,2024-11-22,KR,5243,32873,66,0.87,0
u_006326,test,2024-11-12,US,4958,33907,71,2.85,1
u_014401,test,2024-11-14,JP,5431,50326,90,2.31,0
u_000651,control,2024-11-06,KR,7014,51833,94,2.1,1
u_008222,control,2024-11-06,KR,3321,18351,28,1.98,0
u_010246,control,2024-12-15,KR,4558,36693,59,2.1,1
u_005820,control,2024-11-21,US,4977,45195,96,2.75,1
u_010755,test,2024-11-19,JP,5580,39807,61,4.31,1
u_013422,test,2024-12-25,JP,5569,41591,62,4.47,1
u_011802,test,2024-11-03,JP,3579,20967,50,1.95,1
u_004544,control,2024-11-25,KR,4046,31095,54,2.84,1
u_003537,test,2024-12-08,KR,3239,25933,60,0.73,0
u_001775,test,2024-12-31,KR,5761,35816,59,1.85,0
u_014342,test,2024-12-26,JP,4326,30413,48,2.34,1
u_003772,control,2024-11-16,US,8357,56624,131,5.0,1
u_003563,control,2024-11-24,KR,4617,38570,94,2.39,0
u_002489,control,2024-12-25,KR,3543,19806,30,0.76,1
u_007626,test,2024-12-07,KR,6094,53308,99,1.69,1
u_012712,control,2024-11-02,US,3901,26312,53,1.52,1
u_001256,test,2024-12-16,JP,10111,75044,140,5.13,1
u_014026,test,2024-11-18,JP,5526,49509,112,5.32,1
u_006666,test,2024-11-29,KR,6092,41048,91,1.61,1
u_010505,test,2024-12-23,KR,6135,34477,63,1.08,0
u_014720,control,2024-12-26,KR,0,120,0,0.01,0
u_011933,control,2024-12-08,KR,7659,67989,142,6.08,1
u_010818,test,2024-11-29,JP,767,5957,10,0.38,1
u_004666,control,2024-11-19,JP,7885,58690,138,1.5,1
u_004733,test,2024-11-18,JP,6371,59376,147,2.55,1
u_012129,control,2024-11-07,KR,10926,67581,107,5.91,1
u_000383,test,2024-12-12,JP,6373,44476,108,2.13,1
u_009933,control,2024-12-03,JP,9865,78762,143,2.91,0
u_013587,test,2024-11-21,KR,4868,33651,62,1.55,1
u_002593,test,2024-12-14,US,7856,63359,109,4.37,0
u_005862,control,2024-11-28,KR,3019,22189,41,0.61,0
u_009768,test,2024-12-24,KR,6582,47680,117,2.58,1
u_000794,test,2024-12-16,KR,5210,37275,79,1.81,1
u_006465,control,2024-11-27,US,5326,36913,63,3.0,0
u_013006,test,2024-12-15,US,3101,26306,56,2.37,1
u_009852,test,2024-11-28,KR,5891,52117,92,4.91,1
u_012621,control,2024-12-30,KR,4838,33429,60,0.92,0
u_006749,test,2024-11-12,KR,5788,37303,90,3.44,1
u_006341,control,2024-12-25,KR,5195,35033,57,3.62,0
u_002855,test,2024-11-10,US,5650,55260,117,5.83,1
u_002522,test,2024-12-31,KR,7818,60078,90,2.76,1
u_009709,test,2024-11-30,KR,4176,33021,80,0.99,1
u_012919,test,2024-12-13,KR,7104,51217,96,3.01,1
u_011496,control,2024-11-09,KR,3676,31552,60,2.36,1
u_001675,test,2024-11-10,KR,10136,75413,148,6.5,1
u_004754,control,2024-11-27,KR,7653,65297,132,2.75,1
u_004947,control,2024-12-24,JP,2663,17494,31,1.37,0
u_006423,control,2024-11-03,JP,7758,48159,76,2.13,1
u_005467,control,2024-11-25,US,4010,30222,50,1.93,1
u_003292,test,2024-12-23,US,6830,54704,130,5.23,1
u_008518,control,2024-12-01,KR,8034,55566,103,6.11,1
u_000950,control,2024-11-13,KR,4276,28543,43,2.0,1
u_000570,control,2024-12-17,KR,4880,32844,70,1.06,1
u_013271,test,2024-12-02,JP,4820,33554,64,3.19,0
u_007530,control,2024-12-31,KR,4888,35015,60,2.69,1
u_011290,control,2024-11-23,US,4787,37213,59,3.01,1
u_011968,test,2024-12-10,KR,5587,51874,112,1.82,0
u_011499,control,2024-12-15,KR,6660,58207,93,3.41,1
u_004774,test,2024-12-26,JP,7719,67236,124,2.9,1
u_010837,test,2024-12-14,JP,8919,77324,119,4.89,1
u_009836,test,2024-11-19,KR,3199,30600,58,3.3,0
u_012207,test,2024-12-27,KR,3761,22830,52,0.95,1
u_002130,test,2024-12-02,KR,9835,58484,121,6.19,0
u_005006,control,2024-11-26,JP,4554,29534,64,2.48,0
u_009247,control,2024-11-02,US,8418,52254,90,3.84,1
u_002350,control,2024-12-15,KR,6413,54463,111,3.19,0
u_009254,control,2024-12-22,JP,5020,34422,83,3.07,1
u_001566,control,2024-11-23,JP,3669,33031,51,3.62,0
u_002068,test,2024-12-01,JP,2873,22740,50,1.16,1
u_010466,control,2024-12-22,JP,3040,18683,33,0.85,1
u_006672,test,2024-12-02,JP,7099,59761,129,2.15,1
u_005160,test,2024-11-26,US,5752,48299,99,1.52,1
u_001999,control,2024-11-24,JP,5842,43926,94,4.57,1
u_005386,test,2024-11-01,US,6484,59271,119,5.73,1
u_008802,control,2024-12-16,JP,6725,43596,79,3.5,1
u_014804,control,2024-11-18,JP,4684,34643,65,1.4,1
u_000404,control,2024-11-09,KR,5889,43260,87,2.99,0
